Return Type,Overnight,Daily,Overnight,Daily,Overnight,Daily
Year,2020,2020,2021,2021,2022,2022
Annualized Return,-0.3736719802194965,-0.6568433084016895,-0.6861051571032637,0.024685015943586953,0.699598496195089,5.440443715986755
Annualized Volatility,0.6485973229114658,0.5850633626218974,0.5714635610181181,0.549911000618454,2.585698731400445,5.29135395817144
Annualized Sharpe Ratio,-0.5761232231766444,-1.122687473469742,-1.2006105094100845,0.04488911099400649,0.2705645819055564,1.0281761074753044
Annualized Sortino Ratio,-0.8330781138304262,-1.397873734876538,-1.6733397079509658,0.06159568802711736,0.4945309887475983,4.359325227875849
Skewness,0.5223522533500586,-0.7709984521312497,0.08851917157593844,-0.023040701899749313,8.610848263374416,13.46559562201534
Excess Kurtosis,5.060354994256169,4.506798719549085,0.7360631177760566,0.8300404843680909,118.16971364535672,193.1397555743669
VaR (0.05),-0.07280624507427999,-0.053324980085071666,-0.07157841957093403,-0.053873190857698254,-0.06069807406834793,-0.05314972775892523
CVaR (0.05),-0.08820673162380598,-0.08923882649630817,-0.08100746978536462,-0.07772189320931931,-0.19580568307989737,-0.1651528872688306
Min,-0.17428669265585534,-0.2083317620150574,-0.10281181531537868,-0.10300097931160597,-0.8587110829799214,-0.6826741178060842
Max,0.22347670455744115,0.10688807628382477,0.10703413340555616,0.10431620667253408,2.041892266637795,4.7700040848437615
Max Drawdown,-0.43802008074624105,-0.6363116975656722,-0.5595969169353118,-0.4788066916927156,-0.9381092514938679,-0.8472784258351796
Calmar Ratio,0.8530932636304785,1.0322665934235764,1.226070295134553,0.05155528603060771,0.7457537542466737,6.42108137077136
Peak,2020-01-13 00:00:00,2020-01-14 00:00:00,2021-01-19 00:00:00,2021-01-25 00:00:00,2022-01-19 00:00:00,2022-03-30 00:00:00
Bottom,2020-12-30 00:00:00,2020-05-29 00:00:00,2021-12-14 00:00:00,2021-09-02 00:00:00,2022-03-30 00:00:00,2022-08-23 00:00:00
Recovery,Not yet recovered,Not yet recovered,Not yet recovered,Not yet recovered,Not yet recovered,Not yet recovered
