Return Type,Overnight,Daily,Overnight,Daily,Overnight,Daily
Year,2020,2020,2021,2021,2022,2022
Annualized Return,-0.418759527785819,-1.3820300543700887,-0.43159912287194,-0.3424565465717863,-0.00010200996527560742,4.627988957377841
Annualized Volatility,0.7125117289952921,0.6248428373026652,0.5540518869500812,0.5121047496309755,2.032447795707675,5.301009446837496
Annualized Sharpe Ratio,-0.5877229956288704,-2.2118042679917167,-0.778986829641149,-0.6687236289422461,-5.019069394601041e-05,0.8730391831576212
Annualized Sortino Ratio,-0.8586205673652512,-2.698867952564427,-1.082334589445735,-0.9633876390937247,-7.671876617393816e-05,3.834894260582117
Skewness,0.10745683632391868,-0.3840831599690441,0.05421705002007852,0.3433669621133921,6.003944116979604,13.352168676606286
Excess Kurtosis,0.5640886677576642,1.533445576307079,1.0048682322125613,1.9613234867164318,82.4054154034366,190.54311769981422
VaR (0.05),-0.07632428724759001,-0.07672854291571284,-0.05467326639920416,-0.051930279137823346,-0.07623440034701055,-0.07649774623579517
CVaR (0.05),-0.09613516620438094,-0.10208522683173178,-0.07905347442116394,-0.06860244619622426,-0.20402980141900534,-0.1828861852721114
Min,-0.1246758914712984,-0.13632141884935195,-0.10107792057771156,-0.1016304616951154,-0.7361602531277142,-0.6813454161368744
Max,0.12980314044096486,0.110520924979879,0.1055706128430253,0.10540933893646905,1.4489660367354804,4.759368761756195
Max Drawdown,-0.46915133686681065,-0.7862562991281528,-0.40505813300734156,-0.48528322551224756,-0.9050852738481483,-0.9197634982565902
Calmar Ratio,0.8925894373070973,1.757734794497119,1.0655239031186603,0.7056838740104843,0.0001127075737757747,5.0317162685301
Peak,2020-01-13 00:00:00,2020-01-16 00:00:00,2021-01-22 00:00:00,2021-03-05 00:00:00,2022-01-18 00:00:00,2022-03-30 00:00:00
Bottom,2020-11-23 00:00:00,2020-10-22 00:00:00,2021-12-31 00:00:00,2021-12-02 00:00:00,2022-03-30 00:00:00,2022-12-29 00:00:00
Recovery,Not yet recovered,Not yet recovered,Not yet recovered,Not yet recovered,Not yet recovered,Not yet recovered
