start_date,end_date,pair1,pair2,pair3,pair4,pair5
2022-01-18,2022-01-21,0.28076855489892166,0.0,0.47222213453643974,0.1490192712038465,0.09799003936079219
2022-01-24,2022-01-28,2.532638216869222e-17,0.11782522111418262,0.2963441702318024,0.2674990416855763,0.3183315669684388
2022-01-31,2022-02-04,0.10561376719583283,0.0,0.6010685307137186,1.8756697583999227e-17,0.2933177020904486
2022-02-07,2022-02-11,0.05124156885534567,0.8070919957452051,0.05109467679618929,0.050909953491541565,0.03966180511171842
2022-02-14,2022-02-18,0.3575251453187578,2.105198209256733e-17,0.052830181555302905,0.5342870544745696,0.0553576186513697
2022-02-22,2022-02-25,0.05647501637279726,0.01230458461144678,0.5306457677835962,0.35031529109645165,0.05025934013570821
2022-02-28,2022-03-04,0.026335976098237273,0.5868639096134028,0.01074499095696569,8.673617379884035e-19,0.3760551233313943
2022-03-07,2022-03-11,2.464618901802465e-18,0.46161124609426796,0.08921578401926306,0.018375766078574468,0.4307972038078946
2022-03-14,2022-03-18,0.9116044984575485,0.07093312069531846,0.0006251305081893249,0.01082696052288722,0.006010289816056548
2022-03-21,2022-03-25,0.24581906047856564,0.43497305346037507,0.3192078860610594,0.0,7.426784881525705e-18
2022-03-28,2022-04-01,0.024057939946933053,0.023202683010937766,0.4669505546653616,0.4766037033285876,0.009185119048179903
2022-04-04,2022-04-08,0.07105018852118083,0.14505566912214024,0.44210742793730695,0.014620671780667883,0.32716604263870414
2022-04-11,2022-04-14,0.08728587545702451,0.1815185915258662,0.13139951781023643,0.33432997442767104,0.2654660407792017
2022-04-18,2022-04-22,0.24894903929604706,0.2489598557482073,0.24892339540974523,8.326672684688674e-17,0.25316770954600043
2022-04-25,2022-04-29,0.0,0.3914660319686717,0.22093979210972325,0.21785786284188496,0.16973631307972006
2022-05-02,2022-05-06,0.14576372642047486,0.3963403554158918,0.013945093222377358,0.38940586958238654,0.054544955358869614
2022-05-09,2022-05-13,0.25318984289209595,4.163336342344337e-17,0.25326371423407396,0.24036180704005836,0.25318463583377165
2022-05-16,2022-05-20,0.03312562682641444,0.33876699850916503,0.27594197154011163,0.015035898977441887,0.33712950414686704
2022-05-23,2022-05-27,3.3237301799715624e-15,0.33313861195925715,0.33306206747342243,0.0,0.333799320567318
2022-05-31,2022-06-03,0.22105924410085503,0.5420872150067243,0.2344092869662634,4.1470733097570545e-18,0.0024442539261573075
2022-06-06,2022-06-10,0.9960572222618971,0.003942777738103054,,,
2022-06-13,2022-06-17,0.01663298033739673,0.011085170504971913,0.008967699786775581,0.009879529076598243,0.9534346202942576
2022-06-21,2022-06-24,0.8967790313581985,0.019080472592267986,0.018983135591254002,0.044940053559789174,0.0202173068984904
2022-06-27,2022-07-01,0.5042880858010892,0.2924906982030199,0.19693992894731097,0.0,0.0062812870485798224
2022-07-05,2022-07-08,0.028888787212120636,0.4434374651800713,0.12664476430601604,0.07669476337684039,0.32433421992495165
2022-07-11,2022-07-15,2.3778022436571535e-16,0.9088351319369518,0.0011630797812903467,0.0008340810362387086,0.0891677072455188
2022-07-18,2022-07-22,2.6340560131866822e-17,0.5055559096237778,3.3071787002218747e-16,0.24166123550080112,0.25278285487542057
2022-07-25,2022-07-29,0.013768343676078543,0.3554442803310689,0.0027181602224081412,0.3887773610383486,0.23929185473209588
2022-08-01,2022-08-05,0.5745066501518454,0.19163437706162004,0.010838347419121206,0.09440171694103838,0.128618908426375
2022-08-08,2022-08-12,0.00957461825096957,0.13392709256850344,0.028655391869860658,0.4300330132983788,0.39780988401228756
2022-08-15,2022-08-19,1.0,,,,
2022-08-22,2022-08-26,0.19719428885890644,0.1367063368806406,0.2953456452414262,0.13765466548671806,0.2330990635323087
2022-08-29,2022-09-02,0.2292791356585515,0.228371584948633,0.28886564908572876,0.2074191396062798,0.046064490700806975
2022-09-06,2022-09-09,0.028757785080288478,0.4567686345290975,0.15820006750122348,0.3114175418712586,0.04485597101813198
2022-09-12,2022-09-16,0.2499713995847996,0.250042210709023,0.2500156322486813,0.2499707574574957,5.620504062164855e-16
2022-09-19,2022-09-23,0.0,0.14370762956646452,0.08767200882596896,0.2543692184269346,0.514251143180632
2022-09-26,2022-09-30,0.3014156130611706,0.15137180314045745,0.45712444661539225,0.0,0.0900881371829797
2022-10-03,2022-10-07,0.6477010515801891,0.13137285477010027,0.0,0.2209260936496904,2.2630335105855437e-14
2022-10-10,2022-10-14,0.4390401445157583,0.12422370271687287,0.013624350896239059,0.03567815186568689,0.38743365000544283
2022-10-17,2022-10-21,0.24893766994783845,0.24892238876638734,0.0,0.24900821623476999,0.25313172505100423
2022-10-24,2022-10-28,0.43586418509911534,0.4001138693940819,0.0378620200205017,0.08500128929910566,0.04115863618719544
2022-10-31,2022-11-04,0.6924853058896496,0.0029125048989435344,0.01950236546476013,2.862293735361732e-17,0.2850998237466469
2022-11-07,2022-11-11,6.245004513516506e-17,0.5010731251985255,0.49892687480147413,2.498001805406602e-16,
2022-11-14,2022-11-18,0.2509669663051787,0.24879804164226477,0.25146236398967464,0.24877262806288206,0.0
2022-11-21,2022-11-25,0.22653263379364788,0.5841159563596909,6.112189747387031e-17,0.006037350050243061,0.18331405979641802
2022-11-28,2022-12-02,0.5723823267800293,0.4276176732199707,,,
2022-12-05,2022-12-09,0.2713654638906227,0.4779538863399201,0.25068064976945725,,
2022-12-12,2022-12-16,0.0,0.0,0.0,1.0,
2022-12-19,2022-12-23,0.405303430651672,0.14964189648384088,0.04513229422027951,0.17695632744968323,0.22296605119452448
2022-12-27,2022-12-30,0.320231352186682,0.021809767497412737,0.30815280739992335,0.02510097029562348,0.3247051026203584
