start_date,end_date,pair1,pair2,pair3,pair4,pair5
2020-08-31,2020-09-04,0.06179025795299618,0.2536190515479638,0.0,0.2333852677126908,0.45120542278634923
2020-09-08,2020-09-11,0.7310900248403702,0.08002146134962886,2.6400047217770615e-18,0.10905572127008464,0.07983279253991624
2020-09-14,2020-09-18,0.2383866710867715,0.1976071578556546,0.20464139459834751,0.1636990210981684,0.19566575536105796
2020-09-21,2020-09-25,0.2,0.2,0.2,0.2,0.2
2020-09-28,2020-10-02,0.14315357437866996,0.33396573233968646,0.23501783271992768,0.05138986959473715,0.23647299096697863
2020-10-05,2020-10-09,0.2,0.2,0.2,0.2,0.2
2020-10-12,2020-10-16,0.198468674345338,0.07763220265289411,0.2608380680745174,0.2631964443777734,0.1998646105494771
2020-10-19,2020-10-23,0.14946922354637934,0.6941928718785632,0.02086493569811122,0.005085197340588796,0.13038777153635747
2020-10-26,2020-10-30,0.2023193968624146,0.0849798710020946,0.2024726149573295,0.30699407568380216,0.20323404149435914
2020-11-02,2020-11-06,0.24321212005384865,0.0,0.2912610017283548,0.3236011152293494,0.14192576298844722
2020-11-09,2020-11-13,0.13067107029684583,0.419836856032465,0.0,0.44949207367068916,
2020-11-16,2020-11-20,0.2072848549456796,0.3784153696639334,0.20763133646980567,0.2066684389205812,0.0
2020-11-23,2020-11-27,0.18733691857521817,0.09970272536171122,0.15346656531279684,0.20128879179352666,0.35820499895674723
2020-11-30,2020-12-04,0.10726010102396792,0.6824929194772115,0.0696846098720156,0.11442852601458356,0.026133843612221597
2020-12-07,2020-12-11,0.39468520768486737,0.06746824397181878,0.07925021674413796,0.12848484285437517,0.3301114887448006
2020-12-14,2020-12-18,0.25,0.25,0.25,0.25,
2020-12-21,2020-12-24,0.2562744230473665,0.2067915005509579,0.3012667719288366,7.45931094670027e-17,0.23566730447283893
2020-12-28,2020-12-31,0.40416777441659285,0.24685937255419488,2.42861286636753e-17,0.20035537614902554,0.1486174768801867
