start_date,end_date,pair1,pair2,pair3,pair4,pair5
2019-01-14,2019-01-18,0.19983084970415174,0.1126473291579861,0.18055156427874153,0.25205924518086154,0.2549110116782591
2019-01-22,2019-01-25,0.01341587181476361,0.005837589854669836,0.45990477912188177,0.005790867262196808,0.515050891946488
2019-01-28,2019-02-01,0.39374825140779723,0.03582876596950257,0.05416745273471183,0.3842950472599626,0.13196048262802587
2019-02-04,2019-02-08,0.31729259956758193,0.2571794008040711,0.3046705169829876,0.04473393804319149,0.076123544602168
2019-02-11,2019-02-15,0.47869644858549126,0.3074847541968022,0.07416504574381225,0.058299723401358236,0.0813540280725362
2019-02-19,2019-02-22,0.19433631644497548,0.17362659400234584,0.009374244494276214,0.3225901428779829,0.3000727021804196
2019-02-25,2019-03-01,0.3009790777436732,0.49079194383724944,0.20822897841907734,,
2019-03-04,2019-03-08,0.6619041099522689,0.2643232892109289,0.07377260083680223,,
2019-03-11,2019-03-15,8.296124875402508e-17,0.47304970105982386,0.11499723976298341,0.0,0.4119530591771927
2019-03-18,2019-03-22,5.1202266910725006e-17,7.39216587076365e-17,0.2924288912846429,0.25709410564920826,0.45047700306614885
2019-03-25,2019-03-29,0.11724283810744163,0.8827571618925585,0.0,,
2019-04-01,2019-04-05,0.0,0.1976812764958184,0.15161653069165085,0.4497525668765662,0.20094962593596466
2019-04-08,2019-04-12,0.015642400115307056,0.058873888667004035,0.5859573415110553,0.3271437255126727,0.012382644193960936
2019-04-15,2019-04-18,0.36016041228565254,0.016482980091352555,0.25742722243687616,0.11359346732126065,0.25233591786485815
2019-04-22,2019-04-26,0.0,0.03244059465254097,0.014579057023180252,0.006974601616889815,0.9460057467073889
2019-04-29,2019-05-03,0.16641484863590725,0.695831232143249,0.012936681387539242,0.050766101311941994,0.07405113652136254
2019-05-06,2019-05-10,0.18707343104505098,0.06635276018882827,0.08739200672772089,0.6591818020383999,3.344763702117781e-17
2019-05-13,2019-05-17,0.08697852170139407,0.0,0.3991459029655079,0.513875575333098,2.6834003769016235e-17
2019-05-20,2019-05-24,0.37482321176019834,0.20810794496362348,0.1738957957933199,0.09646906716199626,0.146703980320862
2019-05-28,2019-05-31,0.5725761750393034,1.2197274440461925e-17,0.36318187056163315,0.06424195439906341,2.0464316005663896e-17
2019-06-03,2019-06-07,0.03798516701847277,0.022743858989727653,0.02191690713976514,0.0,0.9173540668520345
2019-06-10,2019-06-14,7.660945238536505e-18,0.5126197770389859,0.0,0.4506618848877116,0.036718338073302687
2019-06-17,2019-06-21,0.5259873874946106,0.07741396572528478,1.6263032587282567e-18,0.37349624880869214,0.023102397971412572
2019-06-24,2019-06-28,0.5414453063541409,0.22386511587585622,0.1425148029497701,0.0,0.09217477482023267
2019-07-01,2019-07-05,0.2982309686062074,2.355961852527525e-19,0.2555713899553324,0.02150459347922998,0.42469304795923013
2019-07-08,2019-07-12,0.5924971777704182,0.14699371590376265,0.09916474376358192,0.1613443625622374,
2019-07-15,2019-07-19,0.015417309182313358,1.3877787807814457e-17,0.9652111554679377,0.01935325272795046,1.8282621798391963e-05
2019-07-22,2019-07-26,0.3749708685191192,0.0,0.6250291314808807,,
2019-07-29,2019-08-02,0.2,0.2,0.2,0.2,0.2
2019-08-05,2019-08-09,0.30504902228688296,0.6927928777158237,0.002158099997293386,,
2019-08-12,2019-08-16,0.08026515306147258,0.0,0.013890342079494439,0.5021388483955537,0.40370565646347945
2019-08-19,2019-08-23,0.9038796070397822,0.023865815778475633,0.02385162072144263,0.024031392494328865,0.02437156396597061
2019-08-26,2019-08-30,0.06549045163413926,0.1641252548999546,0.12986929405187964,0.37630371812666297,0.26421128128736354
2019-09-03,2019-09-06,7.757919228897728e-19,0.0025254603540765795,0.011927964646780271,0.42043253720764195,0.5651140377915012
2019-09-09,2019-09-13,0.3632836205023882,0.015383401992503907,0.018058436411170872,0.11371588037168456,0.48955866072225246
2019-09-16,2019-09-20,0.039299280720908096,0.7382932219110147,0.048968123817270705,0.13262883508742979,0.04081053846337689
2019-09-23,2019-09-27,0.012691792334963368,0.013076389043819466,0.5324041486827578,0.40528969019289285,0.0365379797455667
2019-09-30,2019-10-04,0.026122540449504735,0.07170797553946727,0.0,0.15429154182721788,0.7478779421838102
2019-10-07,2019-10-11,0.12028155683734726,0.04695369555862828,0.007554175839853367,0.04789693215221994,0.7773136396119512
2019-10-14,2019-10-18,0.6093424628834441,0.052301533912748686,0.02670713627437639,5.515878552520004e-18,0.311648866929431
2019-10-21,2019-10-25,0.0035973793355427467,0.00478532666226775,0.060815325152412954,0.004371572469245651,0.9264303963805309
2019-10-28,2019-11-01,0.33319737936848076,0.3331696730005981,0.3336329476309211,0.0,
2019-11-04,2019-11-08,0.5015495617865141,0.2441671209202072,0.25428331729327863,,
2019-11-11,2019-11-15,0.0036531678163773187,0.004537316156323587,0.0038005902928976796,0.9843344528839927,0.0036744728504087155
2019-11-18,2019-11-22,1.0022150221493449e-18,0.9394432263193678,0.060556773680632066,3.674220122906185e-18,7.603851493485272e-18
2019-11-25,2019-11-29,0.41425733806147164,0.5741686133929126,0.0020156131505351636,0.00955843539508065,8.131516293641283e-20
2019-12-02,2019-12-06,0.39684746464172505,0.019626685385931736,0.3897036409861436,0.015290548842505854,0.17853166014369373
2019-12-09,2019-12-13,0.1651358818370671,0.7627882001233708,0.07207591803956219,1.4474099002681484e-17,1.9786689647860456e-17
2019-12-16,2019-12-20,0.33341956383763616,5.197665214895508e-16,0.3340205239408707,0.3325599122214918,8.500483845465256e-16
2019-12-23,2019-12-27,0.2600190648710749,0.37532745317284,0.26129913667849225,0.10335434527759312,
