Return Type,Overnight,Daily,Overnight,Daily,Overnight,Daily
Year,2020,2020,2021,2021,2022,2022
Annualized Return,0.11865993200003146,-0.11992576944251336,0.04936746782185709,-0.08633141940026198,1.3020369982737576,4.57375585022232
Annualized Volatility,0.0463618863257885,0.04479810619944467,0.0323910734339424,0.03209736719520677,2.4742316232442962,4.722566761521187
Annualized Sharpe Ratio,2.5594284746353737,-2.6770276606916026,1.5241071872019292,-2.6896729216206308,0.5262389284987323,0.9684894001898804
Annualized Sortino Ratio,4.121887242749379,-2.8408018857359245,1.815547817712333,-3.5433859816289788,0.9289486381551845,4.209050878639651
Skewness,2.639302010015477,-2.2024953334158277,0.17092801081238246,-0.026495688638401307,9.482473837867119,13.590228079359896
Excess Kurtosis,30.895674315493125,27.204501956571143,22.842329032171566,23.545889535436043,132.86019661523648,195.70593644842253
VaR (0.05),-0.0022654353521522103,-0.0037917564598750715,-0.0021891475389081818,-0.002704154724853839,-0.0035149974157014587,-0.0032864112701367115
CVaR (0.05),-0.004378194020232549,-0.00765620179579473,-0.004156440203581417,-0.004576875134237235,-0.13660625779870536,-0.10257082010113584
Min,-0.0164840579651949,-0.02375145288909728,-0.014119394805931421,-0.01488892841031692,-0.8082824269173254,-0.6574686424725511
Max,0.025976063325647274,0.016486186253419223,0.01494568922933982,0.014086342493670388,2.016033143725216,4.269750161314878
Max Drawdown,-0.029616415041994804,-0.12817184649909477,-0.014896759034356177,-0.08185328724514038,-0.9128416830717675,-0.8143484010328251
Calmar Ratio,4.0065595998630075,0.9356638974797039,3.3139737111946044,1.0547092524422406,1.4263557661963073,5.616460773326869
Peak,2020-01-23 00:00:00,2020-03-13 00:00:00,2021-01-19 00:00:00,2021-03-05 00:00:00,2022-01-26 00:00:00,2022-03-30 00:00:00
Bottom,2020-03-13 00:00:00,2020-12-28 00:00:00,2021-03-05 00:00:00,2021-12-21 00:00:00,2022-03-30 00:00:00,2022-10-12 00:00:00
Recovery,2020-03-17 00:00:00,Not yet recovered,2021-05-17 00:00:00,Not yet recovered,Not yet recovered,Not yet recovered
