start_date,end_date,pair1,pair2,pair3,pair4,pair5
2020-01-13,2020-01-17,0.2,0.2,0.2,0.2,0.2
2020-01-21,2020-01-24,0.2,0.2,0.2,0.2,0.2
2020-01-27,2020-01-31,0.2,0.2,0.2,0.2,0.2
2020-02-03,2020-02-07,0.2,0.2,0.2,0.2,0.2
2020-02-10,2020-02-14,0.2,0.2,0.2,0.2,0.2
2020-02-18,2020-02-21,0.25,0.25,0.25,0.25,
2020-02-24,2020-02-28,0.2,0.2,0.2,0.2,0.2
2020-03-02,2020-03-06,0.2,0.2,0.2,0.2,0.2
2020-03-09,2020-03-13,0.2,0.2,0.2,0.2,0.2
2020-03-16,2020-03-20,0.2,0.2,0.2,0.2,0.2
2020-03-23,2020-03-27,0.2,0.2,0.2,0.2,0.2
2020-03-30,2020-04-03,0.2,0.2,0.2,0.2,0.2
2020-04-06,2020-04-09,0.2,0.2,0.2,0.2,0.2
2020-04-13,2020-04-17,0.2,0.2,0.2,0.2,0.2
2020-04-20,2020-04-24,0.2,0.2,0.2,0.2,0.2
2020-04-27,2020-05-01,0.2,0.2,0.2,0.2,0.2
2020-05-04,2020-05-08,0.2,0.2,0.2,0.2,0.2
2020-05-11,2020-05-15,0.2,0.2,0.2,0.2,0.2
2020-05-18,2020-05-22,0.2,0.2,0.2,0.2,0.2
2020-05-26,2020-05-29,0.2,0.2,0.2,0.2,0.2
2020-06-01,2020-06-05,0.2,0.2,0.2,0.2,0.2
2020-06-08,2020-06-12,0.2,0.2,0.2,0.2,0.2
2020-06-15,2020-06-19,0.2,0.2,0.2,0.2,0.2
2020-06-22,2020-06-26,0.2,0.2,0.2,0.2,0.2
2020-06-29,2020-07-02,0.2,0.2,0.2,0.2,0.2
2020-07-06,2020-07-10,0.2,0.2,0.2,0.2,0.2
2020-07-13,2020-07-17,0.25,0.25,0.25,0.25,
2020-07-20,2020-07-24,0.25,0.25,0.25,0.25,
2020-07-27,2020-07-31,0.2,0.2,0.2,0.2,0.2
2020-08-03,2020-08-07,0.2,0.2,0.2,0.2,0.2
2020-08-10,2020-08-14,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
2020-08-17,2020-08-21,0.2,0.2,0.2,0.2,0.2
2020-08-24,2020-08-28,0.2,0.2,0.2,0.2,0.2
2020-08-31,2020-09-04,0.2,0.2,0.2,0.2,0.2
2020-09-08,2020-09-11,0.2,0.2,0.2,0.2,0.2
2020-09-14,2020-09-18,0.2,0.2,0.2,0.2,0.2
2020-09-21,2020-09-25,0.2,0.2,0.2,0.2,0.2
2020-09-28,2020-10-02,0.2,0.2,0.2,0.2,0.2
2020-10-05,2020-10-09,0.2,0.2,0.2,0.2,0.2
2020-10-12,2020-10-16,0.2,0.2,0.2,0.2,0.2
2020-10-19,2020-10-23,0.2,0.2,0.2,0.2,0.2
2020-10-26,2020-10-30,0.2,0.2,0.2,0.2,0.2
2020-11-02,2020-11-06,0.2,0.2,0.2,0.2,0.2
2020-11-09,2020-11-13,0.25,0.25,0.25,0.25,
2020-11-16,2020-11-20,0.2,0.2,0.2,0.2,0.2
2020-11-23,2020-11-27,0.2,0.2,0.2,0.2,0.2
2020-11-30,2020-12-04,0.2,0.2,0.2,0.2,0.2
2020-12-07,2020-12-11,0.2,0.2,0.2,0.2,0.2
2020-12-14,2020-12-18,0.25,0.25,0.25,0.25,
2020-12-21,2020-12-24,0.2,0.2,0.2,0.2,0.2
2020-12-28,2020-12-31,0.2,0.2,0.2,0.2,0.2
