start_date,end_date,pair1,pair2,pair3,pair4,pair5
2019-01-14,2019-01-18,0.3842350523540431,0.160662254913916,0.08930618433534729,0.14888427441758445,0.21691223397910903
2019-01-22,2019-01-25,0.204696269985208,0.20038724221194007,0.23337737501785755,0.20040479087680085,0.16113432190819357
2019-01-28,2019-02-01,0.1684268252572227,0.21199291996602954,0.012196125398134255,0.37513135474001236,0.2322527746386012
2019-02-04,2019-02-08,0.15777788195372822,0.11340119410988958,0.21370282490723075,0.21617846875867533,0.29893963027047615
2019-02-11,2019-02-15,0.14036985124438445,0.0678730521551256,0.3880849902258525,1.7051127901567316e-18,0.40367210637463746
2019-02-19,2019-02-22,0.3422241172027624,0.24040588042444233,7.670730370334944e-18,0.21229910280022848,0.20507089957256683
2019-02-25,2019-03-01,0.26445529769250836,0.5360710166068419,0.19947368570064977,,
2019-03-04,2019-03-08,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
2019-03-11,2019-03-15,2.5213237493917624e-17,0.32762359182798434,0.18572842240896054,0.14869518283627367,0.3379528029267815
2019-03-18,2019-03-22,0.0,0.0,0.25477584479346277,0.18856766499309374,0.5566564902134435
2019-03-25,2019-03-29,5.551115123125783e-17,1.0,0.0,,
2019-04-01,2019-04-05,0.0,0.11948864071405038,0.27570660336129366,0.38221852478064394,0.2225862311440122
2019-04-08,2019-04-12,0.2577338023772117,0.3338093563417894,0.059612464596846784,0.10334290809581538,0.2455014685883367
2019-04-15,2019-04-18,0.23345963656771698,0.2314557176920541,0.1379454799623753,0.1095289305563924,0.2876102352214613
2019-04-22,2019-04-26,0.18683934843039576,0.2659879578043462,0.23634731213450633,0.2321341245844147,0.07869125704633696
2019-04-29,2019-05-03,0.0732118461106231,0.5209148203687326,0.0,0.04568363416784366,0.36018969935280065
2019-05-06,2019-05-10,0.15905112633808743,0.15915871289417832,0.20095624879616555,0.4808339119715686,0.0
2019-05-13,2019-05-17,0.1469191425143849,0.0,0.3095139740019258,0.40683363327550714,0.1367332502081822
2019-05-20,2019-05-24,0.29573234833876516,0.16548637008835862,0.070222403753894,0.2193741208567136,0.24918475696226863
2019-05-28,2019-05-31,0.44980612696486727,1.2004615270848445e-17,0.2676928182288594,0.28250105480627336,0.0
2019-06-03,2019-06-07,0.2594860165882591,0.19566651722306813,0.22202700697583522,0.0,0.32282045921283764
2019-06-10,2019-06-14,0.15374934362184312,0.27161078625685153,2.809215284778672e-19,0.5398926690452157,0.034747201076089716
2019-06-17,2019-06-21,0.23335801342955675,0.24176935529789725,3.491130995403324e-17,0.17346217030661115,0.35141046096593487
2019-06-24,2019-06-28,0.1192636147310878,0.21728315631896186,0.36878249639487226,0.0,0.294670732555078
2019-07-01,2019-07-05,0.28342128191843635,0.0,0.1839102436333936,0.23073229346803636,0.3019361809801336
2019-07-08,2019-07-12,0.25,0.25,0.25,0.25,
2019-07-15,2019-07-19,0.21873552362138451,0.0,0.36651036238384915,0.22291660105834157,0.19183751293642487
2019-07-22,2019-07-26,0.161762237702293,0.0,0.8382377622977071,,
2019-07-29,2019-08-02,0.2,0.2,0.2,0.2,0.2
2019-08-05,2019-08-09,0.6266851448370387,0.03591307520294389,0.3374017799600173,,
2019-08-12,2019-08-16,0.20596383059898662,0.0,0.1959369858317459,0.3732156169524228,0.22488356661684475
2019-08-19,2019-08-23,0.2,0.2,0.2,0.2,0.2
2019-08-26,2019-08-30,0.0,0.17117932137537348,0.3777720912264503,0.14487771570596858,0.30617087169220775
2019-09-03,2019-09-06,0.0,0.22661336224478762,0.6927560863383493,0.04485468560345923,0.03577586581340492
2019-09-09,2019-09-13,0.13090489331127136,0.1988457547561234,0.229343136320181,0.33916737633749244,0.10173883927493177
2019-09-16,2019-09-20,0.3648414559976683,0.019504211643937914,0.12647897057589877,0.19413047994040297,0.2950448818420921
2019-09-23,2019-09-27,0.37120882257657234,0.330749791529638,0.01614852834675465,0.0003465415413673736,0.28154631600566765
2019-09-30,2019-10-04,0.0340578940181377,0.7112858073667938,0.047001504132870756,0.11795255152413918,0.08970224295805851
2019-10-07,2019-10-11,0.13148859173092603,0.21199910649384968,0.22786016288700872,0.3060479497281979,0.12260418916001771
2019-10-14,2019-10-18,0.5628687010978379,3.903127820947816e-18,0.19909413319085717,0.0,0.2380371657113049
2019-10-21,2019-10-25,0.0,0.35851983359003714,0.38041251837907164,0.24629529677298825,0.01477235125790318
2019-10-28,2019-11-01,0.25,0.25,0.25,0.25,
2019-11-04,2019-11-08,0.4451000548089015,0.30672496342928385,0.24817498176181466,,
2019-11-11,2019-11-15,0.2,0.2,0.2,0.2,0.2
2019-11-18,2019-11-22,0.0,0.6819444327093674,0.22812175690318087,1.734723475976807e-17,0.08993381038745167
2019-11-25,2019-11-29,0.281264146406417,0.10965423321641758,0.20306219411642043,0.2048584390005725,0.2011609872601725
2019-12-02,2019-12-06,0.4411965133074891,0.0037300668260957237,0.25420219873461236,0.1143706495595032,0.18650057157229966
2019-12-09,2019-12-13,0.029576977681619786,0.016021002837221795,0.9544020194811508,0.0,9.75440431552621e-15
2019-12-16,2019-12-20,0.20226475975669272,0.39334932981356974,0.2026020428987536,0.20178386753098396,0.0
2019-12-23,2019-12-27,0.26048166275961704,0.3033312934511838,0.29480950863064437,0.14137753515855478,
