Year,Weighting,Annualized Return,Annualized Volatility,Annualized Sharpe Ratio,Annualized Sortino Ratio,Skewness,Excess Kurtosis,VaR (0.05),CVaR (0.05),Min,Max,Max Drawdown,Calmar Ratio,Peak,Bottom,Recovery
2020,Equal,-0.06501487926988278,0.1058297542606632,-0.6143345954460818,-0.7720639786751445,-0.19708976595241312,1.8441689734364117,-0.010124001811895133,-0.016131769492652867,-0.02493270923353482,0.02393496964706242,-0.06742667436109501,0.9642308461144596,2020-01-22,2020-12-31,Not yet recovered
2020,Empirical,-0.06862339168511919,0.24201279071533505,-0.28355274728366203,-0.30976713216789925,-0.2203919540346586,6.178766534799033,-0.02358523656763913,-0.04023253126407162,-0.0745204944635307,0.058491835798393,-0.13658833678483387,0.5024103323933204,2020-05-21,2020-09-14,Not yet recovered
2020,LedoitWolf,-0.04075757422907671,0.1320586036941815,-0.30863247898230267,-0.36951616836547735,-0.01794663929794817,3.897356019255462,-0.014262120628240546,-0.020025463487611708,-0.03802268693833923,0.029196779848919455,-0.06166766664371759,0.6609229187241982,2020-05-28,2020-12-31,Not yet recovered
2020,MarcenkoPastur,-0.06836561432912137,0.24203913377676414,-0.28245686250131713,-0.30853787700926477,-0.22093380682129826,6.173680680259482,-0.02366500898777219,-0.04024176407242322,-0.07451997834887793,0.05845814984178454,-0.13654005913335113,0.5007000492240337,2020-05-21,2020-09-14,Not yet recovered
2021,Equal,-0.16298744667438847,0.10389713430876107,-1.5687386159277796,-2.0490587390576636,0.03028651622114739,2.24960965370298,-0.011043308892348558,-0.016017298077065166,-0.025100039296857543,0.026176017148233623,-0.15696454255082493,1.0383711125180601,2021-01-22,2021-12-13,Not yet recovered
2021,Empirical,-0.13017119790051357,0.1802929598433192,-0.7219982300675347,-0.8442988791508496,-0.12494385187935696,2.6629383703765264,-0.024899128323679926,-0.028893182567139127,-0.04526886804160948,0.03472385901845672,-0.15340734198950232,0.8485330376783479,2021-02-12,2021-12-13,Not yet recovered
2021,LedoitWolf,-0.13737676111443117,0.12821803408032534,-1.0714308802174282,-1.3054039163925473,0.01794692978691906,2.6965927606755233,-0.014872211201623424,-0.019875351422172928,-0.026230753985993786,0.027518610936045955,-0.1518259791911091,0.9048303975797835,2021-01-22,2021-12-13,Not yet recovered
2021,MarcenkoPastur,-0.13093116571795838,0.18032876353053462,-0.7260692257549258,-0.8491160405512435,-0.12445527374989952,2.6547220123211437,-0.024947829435005033,-0.028886395872849645,-0.04526840797906562,0.03468400555745573,-0.15393537281959968,0.850559317976899,2021-02-12,2021-12-13,Not yet recovered
2022,Equal,0.343661277797659,0.38681583472144176,0.888436426200443,2.523275075248819,11.718815177452825,165.95868969007364,-0.012590993699624294,-0.02140124224080186,-0.07501909734415993,0.3449349736601827,-0.09017823482994816,3.810911562481917,2022-01-18,2022-03-30,2022-04-01 00:00:00
2022,Empirical,0.06300519889410838,0.2084001551194484,0.3023279846312772,0.343682854052149,0.346657154196435,14.293015558829296,-0.016852039099676024,-0.033462149388469586,-0.07528236607792628,0.08191951418290629,-0.08401761950506097,0.749904594598912,2022-04-04,2022-07-05,2022-10-05 00:00:00
2022,LedoitWolf,0.3405597118030563,0.4057749239709265,0.8392823008142739,1.9035532789201237,10.162656531617925,137.3258539117496,-0.01445261552453678,-0.028750574014629122,-0.0752823660779263,0.3449349736601827,-0.09233722731781603,3.6882167863984248,2022-01-18,2022-03-30,2022-04-01 00:00:00
2022,MarcenkoPastur,0.06289372775454281,0.2082650315771909,0.30198889980832916,0.34326116463749984,0.3465873716922607,14.321584173373346,-0.01682283256403223,-0.03344006994435337,-0.0752823660779263,0.0819195141829063,-0.0840918165790487,0.7479173397975167,2022-04-04,2022-07-05,2022-10-05 00:00:00
