start_date,end_date,pair1,pair2,pair3,pair4,pair5
2019-01-14,2019-01-18,0.383904619589471,0.18490473593024617,0.08287130966096128,0.14432089988185318,0.2039984349374684
2019-01-22,2019-01-25,0.20482647459716308,0.20040184077098916,0.2339630888949897,0.20041679318243702,0.16039180255442115
2019-01-28,2019-02-01,0.1715616316259581,0.23310341631263187,0.025863838937306493,0.38707799115805036,0.18239312196605323
2019-02-04,2019-02-08,0.16265340198345307,0.12287667129667089,0.2168106320136287,0.21090356254031345,0.2867557321659337
2019-02-11,2019-02-15,0.13159619469784042,0.06035951819453888,0.38122210564307446,0.010699437482010191,0.416122743982536
2019-02-19,2019-02-22,0.268121997669378,0.22853073655105666,0.18096597660357608,0.1658870678701457,0.15649422130584348
2019-02-25,2019-03-01,0.24526321929759745,0.5504914451357423,0.20424533556666022,,
2019-03-04,2019-03-08,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
2019-03-11,2019-03-15,3.8013804221598866e-17,0.29462148909993124,0.22270534498482014,0.15152827164849325,0.33114489426675525
2019-03-18,2019-03-22,0.0,2.178100106562629e-17,0.32731357273979705,0.22140511191599926,0.45128131534420374
2019-03-25,2019-03-29,0.0,1.0,0.0,,
2019-04-01,2019-04-05,0.0,0.12214590995089088,0.28075708676992167,0.38001369446131456,0.21708330881787294
2019-04-08,2019-04-12,0.45723041978262147,0.0798986630595857,0.01698918667131123,0.02777638475361365,0.41810534573286795
2019-04-15,2019-04-18,0.24252585201295312,0.23102958218741948,0.14160399554293918,0.08743550263709754,0.29740506761959074
2019-04-22,2019-04-26,0.18697954141766696,0.2633550836337667,0.24100918478484146,0.23210479055079783,0.07655139961292708
2019-04-29,2019-05-03,0.07450255715982092,0.5599411758303819,1.214306433183765e-17,0.009499090916896456,0.3560571760929007
2019-05-06,2019-05-10,0.1585912226408968,0.1641216451979246,0.20394996321673267,0.47333716894444594,0.0
2019-05-13,2019-05-17,0.13896738437378825,0.0,0.31354780075682015,0.41739073959676715,0.1300940752726244
2019-05-20,2019-05-24,0.29199409098819123,0.19922310515793673,0.07250848375267532,0.21582187316130919,0.22045244693988755
2019-05-28,2019-05-31,0.4458528031787675,0.0,0.271893610956771,0.2822535858644617,0.0
2019-06-03,2019-06-07,0.25463170907499694,0.1920106455655282,0.2383673092531814,0.0,0.3149903361062935
2019-06-10,2019-06-14,0.14948114653099856,0.2720501520764164,0.0,0.5469938461056925,0.03147485528689264
2019-06-17,2019-06-21,0.2055905794965373,0.16817988448900303,3.5561831257524545e-17,0.14530457824554904,0.48092495776891064
2019-06-24,2019-06-28,0.12453334114160129,0.21210102185452948,0.3689217714329481,0.0,0.2944438655709212
2019-07-01,2019-07-05,0.2704938588506483,3.61039323437673e-17,0.17811235724472096,0.26034667977165343,0.2910471041329772
2019-07-08,2019-07-12,0.25,0.25,0.25,0.25,
2019-07-15,2019-07-19,0.22899662537483031,0.0,0.40271734364301226,0.17884651171030197,0.1894395192718555
2019-07-22,2019-07-26,0.15868502766363524,4.2934406030425976e-17,0.8413149723363647,,
2019-07-29,2019-08-02,0.2,0.2,0.2,0.2,0.2
2019-08-05,2019-08-09,0.6256829122708533,0.035744427703575395,0.3385726600255713,,
2019-08-12,2019-08-16,0.25079247610481253,4.830120678422922e-17,0.21695497760621466,0.3212605963340604,0.21099194995491233
2019-08-19,2019-08-23,0.2,0.2,0.2,0.2,0.2
2019-08-26,2019-08-30,0.0,0.14630743597984955,0.4972760320121774,0.1290269933283205,0.22738953867965261
2019-09-03,2019-09-06,0.0,0.3420120032104137,0.5824118672079099,0.038914342471071006,0.03666178711060546
2019-09-09,2019-09-13,0.09653087833680954,0.06261148001396452,0.5246237193311376,0.24216890849203196,0.07406501382605633
2019-09-16,2019-09-20,0.364041306941139,0.02005136211185915,0.16100751201690144,0.18816128030841026,0.2667385386216901
2019-09-23,2019-09-27,0.36856679997770336,0.3468621068853428,0.015013371625936736,0.0003268068850761066,0.26923091462594095
2019-09-30,2019-10-04,0.005499065730793271,0.7316684546729924,0.05504258458216605,0.11844062992901463,0.08934926508503373
2019-10-07,2019-10-11,0.211867838098491,0.1929569807663563,0.20820195522416382,0.20812766766821886,0.17884555824277004
2019-10-14,2019-10-18,0.5526085306923918,0.0011743898316825393,0.21641498401405876,0.0,0.22980209546186695
2019-10-21,2019-10-25,0.12491437508754932,0.22038922199912447,0.4608223423650164,0.1756760940848466,0.018197966463463333
2019-10-28,2019-11-01,0.25,0.25,0.25,0.25,
2019-11-04,2019-11-08,0.43136844021681686,0.31751273717698825,0.2511188226061949,,
2019-11-11,2019-11-15,0.2,0.2,0.2,0.2,0.2
2019-11-18,2019-11-22,1.3877787807814457e-17,0.6669923305093856,0.23268381194903226,5.204170427930421e-18,0.10032385754158207
2019-11-25,2019-11-29,0.2848734414504822,0.10639579061050813,0.20342826401828937,0.20434833912505834,0.20095416479566205
2019-12-02,2019-12-06,0.49022341742659176,4.336808689942018e-19,0.26429904616140265,0.07702095469358351,0.16845658171842193
2019-12-09,2019-12-13,0.02942050244207096,0.01633502641276441,0.9542444711451625,0.0,2.4653200716175936e-15
2019-12-16,2019-12-20,0.20225113274850232,0.39336444594138925,0.20260684009879257,0.20177758121131584,6.938893903907228e-18
2019-12-23,2019-12-27,0.24671574417872863,0.3155531001065254,0.29040932672426684,0.14732182899047921,
