Year,Weighting,Annualized Return,Annualized Volatility,Annualized Sharpe Ratio,Annualized Sortino Ratio,Skewness,Excess Kurtosis,VaR (0.05),CVaR (0.05),Min,Max,Max Drawdown,Calmar Ratio,Peak,Bottom,Recovery
2020,Equal,3.033238187604806,5.756514706222634,0.5269226854099684,0.5288557807391606,-1.598962432076363,59.86484383719075,-0.003730314273705724,-0.5007636467294829,-3.6626479058561436,2.673751050455112,-1.0005153949881165,3.0316756771552056,2020-01-14,2020-08-07,Not yet recovered
2020,Empirical,-9.154236605394397,9.633395248724378,-0.9502606681280487,-0.7532446912006452,-5.1568886448619535,49.46732381098199,-0.005653601730251142,-1.2874402493916537,-5.010346389998604,3.4404413874664668,-5.020049471374927,1.8235351379689033,2020-01-16,2020-08-12,2020-08-24 00:00:00
2020,LedoitWolf,-6.877740076903632,11.331095633913094,-0.6069792630042842,-0.49352740402079043,-4.623635374032987,38.7970976241619,-0.005771177112537791,-1.525515599599552,-5.46630038803584,3.4404413874664668,-19.17337893129819,0.3587129895856053,2020-01-16,2020-08-12,2020-08-24 00:00:00
2020,MarcenkoPastur,-9.155073199597327,9.632373541736191,-0.9504483147304488,-0.7533845823821033,-5.157712249249357,49.48441815062269,-0.0056533989294881015,-1.2872307831671692,-5.010346389998604,3.4404413874664668,-5.014959365768306,1.8255528174543334,2020-01-16,2020-08-12,2020-08-24 00:00:00
2021,Equal,47.92632759436104,26.216725692278573,1.8280821242477447,2841.2472471426736,12.374850289819321,168.39352163742458,-0.001670871854067028,-0.002915687080953022,-0.008609995921771061,23.529002882669975,-0.019748251364998838,2426.8643693336876,2021-01-22,2021-02-19,2021-02-22 00:00:00
2021,Empirical,36.74119369949064,22.630257887967996,1.6235428637790783,1736.5481610388529,10.997614458115464,121.73455667036446,-0.00293847360107321,-0.004354825011586443,-0.006817343593728662,17.122660276239017,-0.02380903047657717,1543.1621096724566,2021-01-19,2021-02-22,2021-03-29 00:00:00
2021,LedoitWolf,34.2010322496916,21.85591843786197,1.5648407705641711,1631.5375186935034,11.910284084433309,147.7748953840955,-0.002496502618144408,-0.00402029251879285,-0.00753411916625634,18.54673325476369,-0.024639407851213463,1388.0622641670845,2021-01-22,2021-02-22,2021-03-29 00:00:00
2021,MarcenkoPastur,36.60624357959704,22.54886933113609,1.623418143146102,1732.1902692169688,11.001527430926496,121.85080553408355,-0.002941471169889127,-0.004336449375430617,-0.006816253398693281,17.079204926760838,-0.0237529528842556,1541.123908171481,2021-01-19,2021-02-22,2021-03-29 00:00:00
2022,Equal,19.292542481491044,18.53544313608687,1.0408460342623354,531.1222234539986,15.551417826602293,241.89663139612543,-0.0026847646407071276,-0.006460455696242885,-0.01740461108345168,18.163545702340162,-0.04391956259717154,439.269913920625,2022-03-15,2022-07-15,2022-08-08 00:00:00
2022,Empirical,-0.010257933265016223,0.042097152809313525,-0.2436728514985643,-0.33187516756798247,-0.07487833917395817,5.426823934547995,-0.004380671961078582,-0.00617458063881013,-0.013947859470766107,0.0128391740135598,-0.05334838201855198,0.19228199388406964,2022-05-03,2022-12-20,Not yet recovered
2022,LedoitWolf,0.008184875772977973,0.03597894043766478,0.22749073967752492,0.3543246760031642,1.414910501819475,10.9485930463441,-0.0029898790808834718,-0.004654145579094713,-0.009447804098435184,0.014852754359505513,-0.029828699351869888,0.2743959995179905,2022-08-03,2022-09-30,Not yet recovered
2022,MarcenkoPastur,-0.010305583246935104,0.0421489551471284,-0.24450388416418956,-0.3325294232295101,-0.0847451090870631,5.510563340809348,-0.004381077947272718,-0.0061791334178518875,-0.014063951751176508,0.0128391740135598,-0.05341779312110701,0.1929241671135802,2022-05-03,2022-12-20,Not yet recovered
