time,Pair 1 Leg 1 Size,Pair 1 Leg 2 Size,Pair 1 PnL,Pair 1 Cash,Pair 1 Portfolio,Pair 2 Leg 1 Size,Pair 2 Leg 2 Size,Pair 2 PnL,Pair 2 Cash,Pair 2 Portfolio,Pair 3 Leg 1 Size,Pair 3 Leg 2 Size,Pair 3 PnL,Pair 3 Cash,Pair 3 Portfolio,Pair 4 Leg 1 Size,Pair 4 Leg 2 Size,Pair 4 PnL,Pair 4 Cash,Pair 4 Portfolio,Pair 5 Leg 1 Size,Pair 5 Leg 2 Size,Pair 5 PnL,Pair 5 Cash,Pair 5 Portfolio
2022-03-21 09:40:00,0,0,0.0,200000.0,200000.0,0.0,0,0.0,200000.0,200000.0,-47,70,0.0,189845.8,200043.53,-184,188,0.0,170049.72,200048.4872,0,0,0.0,200000.0,200000.0
2022-03-21 09:41:00,-191,377,0.0,169862.62,199950.89500000002,0.0,0,0.0,200000.0,200000.0,47,-70,34.549999999999756,189996.4827077559,199931.8827077559,-184,188,24.56720000000007,170049.72152512654,200048.4872,0,0,0.0,200000.0,200000.0
2022-03-21 09:42:00,-191,377,-38.94999999999786,169862.62152214057,199950.89500000002,-162.0,211,0.0,180082.655,200202.515,0,0,-31.65390000000096,200053.85822381717,200053.85822381717,0,0,50.34959999999944,199788.09025025307,199788.09025025307,0,0,0.0,200000.0,200000.0
2022-03-21 09:43:00,0,0,-84.21919999999405,200013.17804428114,200013.17804428114,-162.0,211,297.4854000000013,180082.65603384614,200202.515,-141,208,0.0,169918.81822381716,200313.08892381715,0,0,-0.0,199788.09025025307,199788.09025025307,0,0,0.0,200000.0,200000.0
2022-03-21 09:44:00,0,0,0.0,200013.17804428114,200013.17804428114,-162.0,211,273.83000000000027,180082.6570676923,200202.515,-141,208,213.96500000000006,169918.8197577732,200313.08892381715,0,0,0.0,199788.09025025307,199788.09025025307,0,0,0.0,200000.0,200000.0
2022-03-21 09:45:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,239.17500000000078,199996.77310153842,199996.77310153842,0,0,198.5999999999995,200136.07129172923,200136.07129172923,0,0,0.0,199788.09025025307,199788.09025025307,83,-165,0.0,189872.9625,199975.7575
2022-03-21 09:46:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199996.77310153842,199996.77310153842,0,0,0.0,200136.07129172923,200136.07129172923,0,0,0.0,199788.09025025307,199788.09025025307,83,-165,-39.94750000000014,189872.9630154991,199975.7575
2022-03-21 09:47:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199996.77310153842,199996.77310153842,141,-208,0.0,170072.05129172924,200070.93129172924,0,0,0.0,199788.09025025307,199788.09025025307,-83,165,-25.025800000001027,189880.5435309982,200071.2118309982
2022-03-21 09:48:00,0,0,0.0,200013.17804428114,200013.17804428114,162.0,-211,0.0,179719.2331015384,199908.4231015384,141,-208,-84.87999999999724,170072.05282844882,200070.93129172924,0,0,0.0,199788.09025025307,199788.09025025307,-83,165,65.11499999999972,189880.54404789023,200071.2118309982
2022-03-21 09:49:00,0,0,0.0,200013.17804428114,200013.17804428114,162.0,-211,-72.45000000000344,179719.23412283167,199908.4231015384,0,0,-31.750000000002473,199917.2843651684,199917.2843651684,0,0,0.0,199788.09025025307,199788.09025025307,83,-165,79.63999999999947,189896.78916478224,199975.52916478223
2022-03-21 09:50:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,-63.820000000004114,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,0,0,0.0,199788.09025025307,199788.09025025307,0,0,-60.28270000000005,200045.12968070104,200045.12968070104
2022-03-21 09:51:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,0,0,0.0,199788.09025025307,199788.09025025307,-83,165,0.0,189915.77968070103,200137.83968070103
2022-03-21 09:52:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,0,0,0.0,199788.09025025307,199788.09025025307,0,0,73.30249999999906,200057.78259615737,200057.78259615737
2022-03-21 09:53:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,0,0,0.0,199788.09025025307,199788.09025025307,83,-165,0.0,189965.53869615737,200011.13989615737
2022-03-21 09:54:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,0,0,0.0,199788.09025025307,199788.09025025307,83,-165,-61.253899999999234,189965.53921064912,200011.13989615737
2022-03-21 09:55:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,185,-189,0.0,169637.71525025307,199762.17025025305,0,0,-55.19470000000027,200032.82972514088,200032.82972514088
2022-03-21 09:56:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,185,-189,-75.94999999999939,169637.7167826569,199762.17025025305,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 09:57:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,0,0,-45.50999999999999,199784.83831506077,199784.83831506077,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 09:58:00,0,0,-0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,0,0,0.0,199784.83831506077,199784.83831506077,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 09:59:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,0.0,199917.2843651684,199917.2843651684,62,-64,0.0,189683.48831506076,199785.16831506076,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:00:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,-48,71,0.0,189641.4543651684,199882.5151651684,62,-64,4.429999999998643,189683.48883520727,199785.16831506076,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:01:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,0,0,-25.834999999999297,199932.08488448465,199932.08488448465,0,0,27.449999999999534,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:02:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,47,-70,-0.0,189939.41488448463,199943.57488448464,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:03:00,0,0,0.0,200013.17804428114,200013.17804428114,0.0,0,0.0,199970.33014412492,199970.33014412492,-48,71,-1.9299999999996373,189700.03009947753,199967.9248994775,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:04:00,0,0,-0.0,200013.17804428114,200013.17804428114,81.0,-106,0.0,189890.6901441249,200052.3691441249,-48,71,32.85639999999799,189700.03061859866,199967.9248994775,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:05:00,-127,251,0.0,179915.60804428114,199964.00804428116,81.0,-106,65.26900000000107,189890.69065771205,200052.3691441249,0,0,21.57979999999995,199930.44593771978,199930.44593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:06:00,-127,251,-55.279999999996136,179915.60906210318,199964.00804428116,-81.0,106,58.03900000000118,189983.8101712992,200041.0901712992,0,0,0.0,199930.44593771978,199930.44593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:07:00,0,0,-92.26499999999812,199970.49737992522,199970.49737992522,-81.0,106,12.900000000001995,189983.8106851316,200041.0901712992,0,0,0.0,199930.44593771978,199930.44593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:08:00,0,0,-0.0,199970.49737992522,199970.49737992522,0.0,0,12.865000000002112,200029.526198964,200029.526198964,0,0,0.0,199930.44593771978,199930.44593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:09:00,128,-253,-0.0,179817.53737992523,200068.66997992524,0.0,0,0.0,200029.526198964,200029.526198964,0,0,0.0,199930.44593771978,199930.44593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:10:00,128,-253,84.30259999999946,179817.5384096903,200068.66997992524,81.0,-106,0.0,189937.736198964,200048.83619896398,0,0,0.0,199930.44593771978,199930.44593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:11:00,-64,127,50.652600000001215,189804.5820394554,199939.0920394554,81.0,-106,9.149999999999196,189937.73671014328,200048.83619896398,0,0,0.0,199930.44593771978,199930.44593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:12:00,-64,127,-44.753000000000185,189804.58255206427,199939.0920394554,0.0,0,-1.2748000000008517,200066.11722132255,200066.11722132255,0,0,0.0,199930.44593771978,199930.44593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:13:00,0,0,-48.104999999999706,199944.18306467315,199944.18306467315,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199930.44593771978,199930.44593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:14:00,-127,251,-0.0,179876.73306467314,199878.63806467314,0.0,0,0.0,200066.11722132255,200066.11722132255,47,-70,0.0,189933.54593771978,199939.22593771978,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:15:00,-127,251,-66.86229999999973,179876.73408346434,199878.63806467314,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,15.530000000002474,199928.6817531578,199928.6817531578,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:16:00,0,0,-63.18499999999999,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-0.0,199928.6817531578,199928.6817531578,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:17:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-0.0,199928.6817531578,199928.6817531578,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:18:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,-47,70,-0.0,189817.88175315782,199916.44675315783,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:19:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-15.099999999999739,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:20:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:21:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:22:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:23:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:24:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:25:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-0.0,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:26:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-0.0,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:27:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-0.0,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:28:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-0.0,199942.9222617028,199942.9222617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:29:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.9222617028,199942.9222617028,0,0,-0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:30:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.9222617028,199942.9222617028,0,0,-0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:31:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,48,-71,0.0,189729.2422617028,199964.4253617028,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:32:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,32.307300000000595,199947.95848360736,199947.95848360736,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:33:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,-48,71,0.0,189689.52348360737,199916.09108360737,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:34:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-25.89740000000191,199942.66660332945,199942.66660332945,0,0,0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:35:00,0,0,0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.66660332945,199942.66660332945,0,0,-0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:36:00,0,0,0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.66660332945,199942.66660332945,0,0,-0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:37:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.66660332945,199942.66660332945,0,0,-0.0,199788.95935535379,199788.95935535379,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:38:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.66660332945,199942.66660332945,-62,64,0.0,189654.9753553538,199803.9753553538,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:39:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199942.66660332945,199942.66660332945,-62,64,29.456000000000984,189654.9758693709,199803.9753553538,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:40:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,48,-71,0.0,189736.00420332944,199959.82920332946,0,0,26.262200000000462,199799.27658338798,199799.27658338798,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:41:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,4.612600000000384,199953.47132378301,199953.47132378301,0,0,0.0,199799.27658338798,199799.27658338798,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:42:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,-48,71,0.0,189737.281323783,199956.936323783,62,-64,0.0,189705.05658338798,199785.17658338798,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:43:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,-48,71,10.190000000002186,189737.28184297716,199956.936323783,62,-64,-10.74400000000071,189705.05709959473,199785.17658338798,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:44:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-3.084999999999326,199961.1297621713,199961.1297621713,0,0,-15.400000000001796,199809.81361580148,199809.81361580148,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:45:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199961.1297621713,199961.1297621713,-62,64,0.0,189650.15281580147,199825.23281580146,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:46:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199961.1297621713,199961.1297621713,-62,64,15.53920000000005,189650.15333003935,199825.23281580146,0,0,0.0,200032.82972514088,200032.82972514088
2022-03-21 10:47:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199961.1297621713,199961.1297621713,0,0,5.799199999999985,199803.49384427723,199803.49384427723,-83,165,0.0,189877.07972514088,200024.94552514088
2022-03-21 10:48:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199961.1297621713,199961.1297621713,62,-64,0.0,189732.21384427723,199805.01144427722,0,0,-6.6391999999993985,200031.23873803244,200031.23873803244
2022-03-21 10:49:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199961.1297621713,199961.1297621713,62,-64,-0.01279999999849224,189732.21435970254,199805.01144427722,0,0,0.0,200031.23873803244,200031.23873803244
2022-03-21 10:50:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199961.1297621713,199961.1297621713,0,0,-2.359999999999502,199797.46827512785,199797.46827512785,83,-165,0.0,189957.52873803244,200042.87373803245
2022-03-21 10:51:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,48,-71,-0.0,189758.2497621713,199978.8347621713,0,0,0.0,199797.46827512785,199797.46827512785,83,-165,18.215000000000693,189957.52925379176,200042.87373803245
2022-03-21 10:52:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,48,-71,12.275000000000347,189758.25028197467,199978.8347621713,0,0,0.0,199797.46827512785,199797.46827512785,0,0,22.34500000000046,200035.51476955108,200035.51476955108
2022-03-21 10:53:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,8.705000000000211,199967.68080177804,199967.68080177804,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 10:54:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,-48,71,0.0,189747.94080177805,199971.31580177805,0,0,-0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 10:55:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-0.5469999999992297,199964.2013214606,199964.2013214606,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 10:56:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199964.2013214606,199964.2013214606,0,0,-0.0,199797.46827512785,199797.46827512785,0,0,-0.0,200035.51476955108,200035.51476955108
2022-03-21 10:57:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199964.2013214606,199964.2013214606,0,0,-0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 10:58:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199964.2013214606,199964.2013214606,0,0,-0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 10:59:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199964.2013214606,199964.2013214606,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 11:00:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,-0.0,200066.11722132255,200066.11722132255,0,0,0.0,199964.2013214606,199964.2013214606,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 11:01:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,-0.0,200066.11722132255,200066.11722132255,0,0,0.0,199964.2013214606,199964.2013214606,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 11:02:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,-0.0,200066.11722132255,200066.11722132255,0,0,0.0,199964.2013214606,199964.2013214606,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 11:03:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,-0.0,200066.11722132255,200066.11722132255,47,-70,0.0,189959.78132146058,199908.62132146058,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 11:04:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,47,-70,-64.62100000000038,189959.78183437014,199908.62132146058,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 11:05:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,-51.919999999999874,199949.8323472797,199949.8323472797,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 11:06:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199949.8323472797,199949.8323472797,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
2022-03-21 11:07:00,0,0,-0.0,199901.09010225552,199901.09010225552,0.0,0,0.0,200066.11722132255,200066.11722132255,0,0,0.0,199949.8323472797,199949.8323472797,0,0,0.0,199797.46827512785,199797.46827512785,0,0,0.0,200035.51476955108,200035.51476955108
