time,Pair 1 Leg 1 Size,Pair 1 Leg 2 Size,Pair 1 PnL,Pair 1 Cash,Pair 1 Portfolio,Pair 2 Leg 1 Size,Pair 2 Leg 2 Size,Pair 2 PnL,Pair 2 Cash,Pair 2 Portfolio,Pair 3 Leg 1 Size,Pair 3 Leg 2 Size,Pair 3 PnL,Pair 3 Cash,Pair 3 Portfolio,Pair 4 Leg 1 Size,Pair 4 Leg 2 Size,Pair 4 PnL,Pair 4 Cash,Pair 4 Portfolio,Pair 5 Leg 1 Size,Pair 5 Leg 2 Size,Pair 5 PnL,Pair 5 Cash,Pair 5 Portfolio
2022-03-21 09:42:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199962.20103145606,199962.20103145606,94.0,-139,0.0,180041.44102263736,200055.64602263737,0.0,0,0.0,199887.26719190791,199887.26719190791,0.0,0,0.0,200038.1020793692,200038.1020793692
2022-03-21 09:43:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199962.20103145606,199962.20103145606,94.0,-139,78.6012000000006,180041.44205265594,200055.64602263737,0.0,0,0.0,199887.26719190791,199887.26719190791,0.0,0,0.0,200038.1020793692,200038.1020793692
2022-03-21 09:44:00,0.0,0,0.0,200005.62601210395,200005.62601210395,81.0,-106,0.0,189834.77103145607,199926.60103145608,0.0,0,108.93500000000085,200055.64808267454,200055.64808267454,0.0,0,-0.0,199887.26719190791,199887.26719190791,0.0,0,0.0,200038.1020793692,200038.1020793692
2022-03-21 09:45:00,0.0,0,0.0,200005.62601210395,200005.62601210395,81.0,-106,-18.39000000000108,189834.77154398354,199926.60103145608,0.0,0,-0.0,200055.64808267454,200055.64808267454,0.0,0,0.0,199887.26719190791,199887.26719190791,0.0,0,0.0,200038.1020793692,200038.1020793692
2022-03-21 09:46:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,-47.93000000000016,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,0.0,0,0.0,199887.26719190791,199887.26719190791,0.0,0,0.0,200038.1020793692,200038.1020793692
2022-03-21 09:47:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,0.0,0,0.0,199887.26719190791,199887.26719190791,83.0,-165,0.0,189929.53207936918,200037.31877936918
2022-03-21 09:48:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,185.0,-189,0.0,169736.89219190791,199884.0121919079,83.0,-165,-17.780000000000285,189929.53259516208,200037.31877936918
2022-03-21 09:49:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,185.0,-189,-61.32499999999783,169736.89372431175,199884.0121919079,0.0,0,-32.30500000000005,200037.31981095497,200037.31981095497
2022-03-21 09:50:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,-62.0,64,-81.06999999999599,189676.6552567156,199910.2652567156,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 09:51:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,0.0,0,25.260000000000332,199903.5957711112,199903.5957711112,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 09:52:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,62.0,-64,0.0,189802.2457711112,199907.7157711112,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 09:53:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,62.0,-64,-13.933200000000852,189802.2462912577,199907.7157711112,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 09:54:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,0.0,0,15.349999999999056,199907.7168114042,199907.7168114042,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 09:55:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,0.0,0,-0.0,199907.7168114042,199907.7168114042,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 09:56:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,0.0,0,-0.0,199907.7168114042,199907.7168114042,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 09:57:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,-0.0,200055.64808267454,200055.64808267454,0.0,0,-0.0,199907.7168114042,199907.7168114042,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 09:58:00,0.0,0,-0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,-48.0,71,-0.0,189826.67808267454,200047.56808267455,0.0,0,-0.0,199907.7168114042,199907.7168114042,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 09:59:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,3.2100000000005764,200068.90860172216,200068.90860172216,0.0,0,-0.0,199907.7168114042,199907.7168114042,0.0,0,0.0,200037.31981095497,200037.31981095497
2022-03-21 10:00:00,0.0,0,0.0,200005.62601210395,200005.62601210395,0.0,0,0.0,199926.60205651104,199926.60205651104,0.0,0,0.0,200068.90860172216,200068.90860172216,0.0,0,-0.0,199907.7168114042,199907.7168114042,0.0,0,0.0,200037.31981095497,200037.31981095497
